normalized_median_distances,r1_quadratic_distances,r2_mean_distances,r3_median_distances,r4_capped_median_distances,changed_vote_l1_distances,round
1254.5153737052105,5993.821202714869,21966.50094049451,1254.5153737052105,1254.5153737052105,1120793.0,1
831.809678503515,6001.0403527878025,22025.748774682634,831.8096785043654,831.809678503515,1125373.0,2
2100.7325687305674,5634.428307261813,20198.02504814115,2100.7325687305674,2100.7325687305674,1034969.0,3
2282.951863604055,6235.180119504706,23766.397390501224,2282.951863604055,2282.951863604055,1214997.0,4
2169.3619017051406,7768.575837646669,32017.239789573952,2169.36190170432,2169.3619017051406,1638305.0,5
1650.2181574712895,7435.010441476543,29173.600786681345,1650.2181574712895,1650.2181574712895,1490288.0,6
814.3680761510159,7010.275530745363,30826.064178864784,814.3680761510159,814.3680761510159,1577810.0,7
3073.8864109521273,6984.037213459715,26480.159106793988,3073.8864109521273,3073.8864109521273,1350698.0,8
3647.0080163447574,7026.411769455464,25955.494580300125,3647.0080163447574,3647.0080163447574,1325456.0,9
1586.626005520202,6111.796667591832,23089.00107263302,1586.626005521056,1586.626005520202,1181343.0,10
1523.238999866935,5670.693052428402,20031.27668054898,1523.238999866935,1523.238999866935,1018473.0,11
1436.3681405694642,7403.956501178003,30269.41490574239,1436.3681405694642,1436.3681405694642,1552343.0,12
1682.1920402901414,5094.01337178032,17552.718480653726,1682.1920402901414,1682.1920402901414,896380.0,13
1424.7983784454636,6455.960890361046,23779.744258682553,1424.7983784436638,1424.7983784454636,1212941.0,14
2922.415015484198,6067.604371718353,22429.750042462336,2922.415015483287,2922.415015484198,1147762.0,15
3250.628120712664,6195.671034404826,23056.852459797,3250.628120712664,3250.628120712664,1178130.0,16
3363.253902690668,5686.445652747396,20560.7505910569,3363.253902690668,3363.253902690668,1051559.0,17
1782.437056943404,7440.682385212771,29904.554197397076,1782.437056943404,1782.437056943404,1525937.0,18
1984.885914890402,4488.404012174427,14640.354657262942,1984.8859148886513,1984.885914890402,748079.0,19
2292.011778604745,7937.512180235091,32397.547141680112,2292.011778604745,2292.011778604745,1655837.0,20
1184.2833454653555,6088.742277661719,23061.32484392747,1184.2833454644515,1184.2833454653555,1179592.0,21
1772.825046145579,5268.86798276815,19419.0404379929,1772.825046145579,1772.825046145579,993482.0,22
3112.6216167520824,6561.806744610201,23691.023863896757,3112.621616751113,3112.6216167520824,1207766.0,23
895.7106182915213,5746.430220945302,20865.662717256666,895.710618292439,895.7106182915213,1069939.0,24
1516.6900074226078,5817.692716754291,20890.098510180964,1516.6900074226078,1516.6900074226078,1062689.0,25
2984.1274700256654,6422.902356374403,24918.207793485602,2984.1274700265258,2984.1274700256654,1276751.0,26
1614.8118875558112,7186.153271868452,25928.5369764793,1614.8118875548744,1614.8118875558112,1320920.0,27
2644.8266855938937,7123.528567600921,28898.783920071422,2644.8266855938937,2644.8266855938937,1478425.0,28
1615.5873689133941,6851.42821487897,24863.11688849566,1615.5873689133941,1615.5873689133941,1266126.0,29
3635.9301134641255,7211.111183868914,27627.126196842863,3635.9301134641255,3635.9301134641255,1407534.0,30
2142.692385997606,7162.315053135922,27599.160129607048,2142.692385997606,2142.692385997606,1407873.0,31
1631.096603500987,6957.055233705441,28149.535958614928,1631.09660350193,1631.096603500987,1443717.0,32
23.68556777494541,6405.930172240289,27123.462263079524,23.68556777494541,23.68556777494541,1381736.0,33
1073.6493370852704,6161.40774479991,22660.454638883253,1073.6493370852704,1073.6493370852704,1152535.0,34
1295.3222297985958,6092.4361743694735,22350.587418876712,1295.3222297985958,1295.3222297985958,1141148.0,35
2517.240679241405,5780.583618123528,22707.222998232937,2517.240679241405,2517.240679241405,1162988.0,36
970.3487944527305,7355.448668833826,28821.154520180848,970.3487944536246,970.3487944527305,1473722.0,37
2331.970143058471,7653.112663833357,29588.235850866302,2331.9701430576497,2331.970143058471,1510962.0,38
1838.3792497227969,4461.37892932507,15333.650206708517,1838.3792497227969,1838.3792497227969,781105.0,39
1190.332870042219,6250.6878532331775,24250.812707393143,1190.332870042219,1190.332870042219,1239991.0,40
1979.03644070065,6572.6688829638315,25300.03974685849,1979.03644070065,1979.03644070065,1288743.0,41
3237.5328922088047,7531.051256889894,27241.175221005593,3237.5328922079016,3237.5328922088047,1389722.0,42
1773.2834776870632,7932.020262373824,30700.4664965241,1773.2834776879781,1773.2834776870632,1564575.0,43
1510.9514405566379,6577.617224007077,25538.716277607906,1510.9514405566379,1510.9514405566379,1309310.0,44
1478.6973653483283,6612.475904128976,25355.998166941834,1478.697365347417,1478.6973653483283,1293839.0,45
2951.2084400942213,6328.153918799757,22958.057729499888,2951.208440095068,2951.2084400942213,1174793.0,46
2421.1583705861094,6752.666994173065,23278.02292569892,2421.1583705852163,2421.1583705861094,1187037.0,47
2636.454142399066,6312.930248342165,24320.85438974773,2636.454142397247,2636.454142399066,1240636.0,48
1361.4895846244726,6295.0226802958805,24133.49765748145,1361.4895846244726,1361.4895846244726,1233443.0,49
2608.703552389452,5680.010159469599,18838.883999349324,2608.703552389452,2608.703552389452,962291.0,50
1392.81453045561,5939.8735165302005,21953.8520507645,1392.81453045561,1392.81453045561,1117390.0,51
1219.7338482715804,6091.68864079704,23560.107975925268,1219.7338482715804,1219.7338482715804,1203374.0,52
2433.5979723707014,6005.08023057334,22117.361358666152,2433.5979723707014,2433.5979723707014,1129231.0,53
2265.1545942539015,7016.872742885918,26900.82947242456,2265.1545942539015,2265.1545942539015,1370370.0,54
444.01850507956533,5851.062226202786,24020.02142797615,444.01850507956533,444.01850507956533,1225720.0,55
1366.586990933616,4998.2487881918405,17941.98934846216,1366.5869909326884,1366.586990933616,915919.0,56
1407.3163316447117,6373.074091569259,24918.200722122416,1407.3163316447117,1407.3163316447117,1271531.0,57
1557.7339203983365,7334.593651559275,30319.93275070117,1557.7339203983365,1557.7339203983365,1550580.0,58
2716.810431565428,6966.985794121894,27237.458436051595,2716.8104315645332,2716.810431565428,1393623.0,59
935.5073116713847,5292.791538211008,17529.39629680958,935.5073116713847,935.5073116713847,893337.0,60
2466.7629137149324,7327.03570261288,27501.659242899834,2466.7629137149324,2466.7629137149324,1403785.0,61
2373.896223645793,6956.044890599947,26487.306437992214,2373.896223646667,2373.896223645793,1347844.0,62
788.7858044812292,7315.476360208946,27834.137180269623,788.7858044812292,788.7858044812292,1418385.0,63
1722.3352649135177,6587.8517445401085,25676.15897491538,1722.3352649135177,1722.3352649135177,1310239.0,64
1374.058241605796,5930.326259032961,22951.970016270847,1374.05824160487,1374.058241605796,1172126.0,65
2306.272622841713,5470.05781704242,19211.888742596304,2306.272622841713,2306.272622841713,982803.0,66
4139.198020821623,6113.954589402079,22067.486690395202,4139.19802082075,4139.198020821623,1125703.0,67
1799.3414740953403,5844.018205398468,20395.8045776936,1799.3414740953403,1799.3414740953403,1036260.0,68
1194.2218947353504,6608.976604101519,24438.464064060645,1194.2218947353504,1194.2218947353504,1240866.0,69
2657.1462490629237,5638.67153722227,20976.285064596053,2657.1462490629237,2657.1462490629237,1076288.0,70
2825.4937293826424,5854.151562854604,21354.29826387801,2825.4937293826424,2825.4937293826424,1093773.0,71
1196.9636103507346,5601.513368063204,21165.969495677586,1196.9636103507346,1196.9636103507346,1080038.0,72
2668.9227612456043,8028.250615751356,31366.922942112666,2668.9227612456043,2668.9227612456043,1602884.0,73
1481.5778251567635,6857.780684277244,25021.036244497245,1481.5778251567635,1481.5778251567635,1273667.0,74
1406.9020354606655,6756.4934925744365,26945.110114807656,1406.9020354606655,1406.9020354606655,1373895.0,75
1363.3284404703281,5363.520799752572,18459.2550104298,1363.3284404703281,1363.3284404703281,941881.0,76
1159.8918511867496,6212.876934642603,24283.85919320784,1159.8918511858774,1159.8918511867496,1240216.0,77
1598.1274649763554,8285.22745846261,33303.65899511631,1598.1274649763554,1598.1274649763554,1704073.0,78
2589.2228700651685,6267.498183649126,25118.559789051338,2589.2228700651685,2589.2228700651685,1290331.0,79
2287.596628529691,6230.911007241761,21546.39807214566,2287.596628530556,2287.596628529691,1101903.0,80
1129.2075316444061,6669.215550084846,26037.27230477921,1129.2075316444061,1129.2075316444061,1332486.0,81
756.9752833180773,7184.521748160454,28344.53219488979,756.9752833171169,756.9752833180773,1442322.0,82
1236.9453544835378,4872.899426767834,17138.0926450814,1236.9453544835378,1236.9453544835378,877696.0,83
1505.3164687865656,6122.201497793527,23469.609479698735,1505.3164687874341,1505.3164687865656,1204314.0,84
3637.8557640832014,6927.535862138593,28267.666047027284,3637.855764084048,3637.8557640832014,1446891.0,85
726.673481294164,7031.1435928590745,27917.38315705426,726.673481294164,726.673481294164,1423469.0,86
1182.0499128022802,6641.903713650796,28609.055718492287,1182.0499128022802,1182.0499128022802,1465461.0,87
1391.695264208991,5535.884376734961,21045.272432127425,1391.695264208991,1391.695264208991,1080396.0,88
1855.148958780478,4657.513108733796,16496.533359173973,1855.1489587795777,1855.148958780478,844123.0,89
1648.8455384294084,6932.46073760569,27189.099314276948,1648.8455384285144,1648.8455384294084,1391234.0,90
1796.0778929557891,8173.308968289499,31924.182655487755,1796.0778929548906,1796.0778929557891,1631657.0,91
1020.3579647132501,6270.06471625873,23768.171581878792,1020.3579647132501,1020.3579647132501,1212484.0,92
1819.3512054873736,5975.288789848952,20819.64569366633,1819.3512054873736,1819.3512054873736,1063495.0,93
3248.933913581337,6670.472908697686,24769.23496680603,3248.933913580404,3248.933913581337,1262932.0,94
1869.4040835764954,6988.6141823618145,29597.460411283188,1869.4040835764954,1869.4040835764954,1517543.0,95
641.2675794337983,7019.252533281757,28863.113870751185,641.2675794337983,641.2675794337983,1477176.0,96
1830.925076508076,7726.891070871687,30412.36539480268,1830.925076508076,1830.925076508076,1552324.0,97
1610.7113660839068,5765.602441228511,21965.74717228349,1610.7113660839068,1610.7113660839068,1124315.0,98
2331.9244646983616,5414.760067800098,18519.22496948744,2331.9244646983616,2331.9244646983616,944136.0,99
1403.7117324897745,7052.527312953585,28033.1863744247,1403.7117324897745,1403.7117324897745,1433306.0,100
